text,isAddress,block_num,left_top,right_bot
LOCAL DELIVERY OR TRANSFER BY (RELEASE ORDER ISSUED TO),0,14,"(820, 821)","(1460, 851)"
YMLUW232480881,0,11,"(192, 860)","(386, 886)"
14-NOV-22,0,0,"(500, 860)","(616, 886)"
NGL TRANSPORTATION,0,14,"(1010, 860)","(1271, 886)"
CARRIERS LOCAL AGENT,0,15,"(375, 895)","(619, 915)"
,0,16,"(917, 895)","(1013, 915)"
,0,17,"(1167, 895)","(1269, 915)"
,0,18,"(1349, 895)","(1485, 915)"
YMLU,0,15,"(272, 922)","(342, 946)"
YANG MING MARINE TRANSPORT,0,15,"(354, 922)","(720, 948)"
E5R-2467236-7,0,17,"(1125, 922)","(1285, 948)"
202206292009L0800,0,18,"(1322, 922)","(1512, 946)"
FOR DELIVERY TO,0,19,"(536, 956)","(716, 980)"
"FOR DELIVERY AND APPOINTMENT INSTRUCTIONS, CONTACT",0,20,"(1088, 969)","(1427, 1012)"
TRUE VALUE KINGMAN  4005 E MOHAVE AIRPORT DR KINGMAN AZ 86401  UNITED STATES,1,19,"(184, 986)","(504, 1083)"
TEL: +1 800-345-0152,0,20,"(1182, 1028)","(1408, 1052)"
BEFORE ATTEMPTING PICK-UP OR DELIVERY OF CARGO,0,20,"(1088, 1067)","(1424, 1114)"
NO OF PKGS.,0,21,"(194, 1160)","(320, 1184)"
"DESCRIPTION OF ARTICLES, SPECIAL MARKS & EXCEPTIONS",0,22,"(548, 1159)","(1136, 1184)"
WEIGHT,0,23,"(1392, 1160)","(1474, 1184)"
1197 CT,0,21,"(188, 1190)","(268, 1214)"
HOUSEHOLD ARTICLES,0,22,"(352, 1190)","(612, 1216)"
37505LB,0,23,"(1390, 1190)","(1474, 1214)"
17011.82KG,0,23,"(1375, 1219)","(1489, 1243)"
1197 CT,0,21,"(190, 1268)","(268, 1292)"
DFSU6740034 (FCL 40HC),0,22,"(351, 1263)","(633, 1299)"
17011.82 KG,0,23,"(1372, 1268)","(1492, 1292)"
FAILURE OF CARRIER TO NOTIFY OUR OFFICE OF CARGO BEING DETAINED AT TERMINAL WILL RESULT IN CARRIER BEING RESPONSIBLE FOR ALL,0,24,"(197, 1713)","(1501, 1733)"
DEMURRAGE CHARGES BEING INCURRED,0,24,"(660, 1748)","(1038, 1772)"
"*701 NEW DOCK ST, SAN PEDRO, CA 907317535",1,0,"(1064, 1788)","(1518, 1812)"
Release Order,0,0,"(216, 1814)","(402, 1844)"
FREIGHT CHARGES FOR ACCOUNT OF:,0,0,"(236, 1882)","(560, 1940)"
PREPAID / COLLECT,0,0,"(766, 1882)","(962, 1906)"
Received in Good Order By,0,0,"(1120, 1886)","(1366, 1942)"
TRUE VALUE COMPANY,0,0,"(752, 1914)","(1012, 1938)"
ISSUED AS AGENT ONLY BOC INTERNATIONAL  21 DRYDOCK AVE STE 520W BOSTON MA 02210 US MICHAEL GAUGHAN,1,25,"(182, 1976)","(500, 2102)"
DELIVERY CLERK DELIVER TO CARRIER SHOWN ABOVE,0,0,"(1120, 2004)","(1454, 2054)"
"CARRIER MUST RETURN ONE SIGNED COPY OF RELEASE ORDER TO BOC International, Inc.",0,0,"(184, 2144)","(1166, 2170)"
text,isAddress,block_num,left_top,right_bot
Suite 1310,0,0,"(787, 135)","(925, 171)"
2 Pierce Place,0,0,"(792, 176)","(962, 208)"
,0,3,"(456, 188)","(618, 308)"
"Itasca, IL 60143",0,0,"(786, 215)","(981, 251)"
TEL: (630) 625-1670 FAX: (630) 625-1680,0,0,"(789, 291)","(1039, 369)"
,0,0,"(456, 325)","(602, 371)"
Release Order,0,0,"(725, 431)","(977, 471)"
SHIPPER,0,5,"(466, 480)","(558, 504)"
DATE,0,6,"(1052, 480)","(1108, 504)"
OUR REF NO BCHIIS221055998,0,0,"(1276, 480)","(1466, 534)"
TRUE VALUE COMPANY 8600 W BRYN MAWR AVE CHICAGO IL 60631 UNITED STATES.,1,5,"(182, 508)","(460, 606)"
09-NOV-22,0,6,"(1020, 510)","(1138, 534)"
THE MERCHANDISE DESCRIBED BELOW WILL BE ENTERED AND FORWARDED AS FOLLOWS,0,0,"(982, 562)","(1426, 634)"
,0,0,"(321, 675)","(703, 695)"
T INFO: IMPORTING CARRIER ONE TRITON,0,8,"(190, 700)","(508, 780)"
LOCATION YUSEN TERMINAL INC (LA) BERTH 214 Y790,0,0,"(644, 728)","(1018, 810)"
"FROM PORT OF / ORIGIN AIRPORT NING BO/NINGPO, NINGBO CHINA",0,10,"(1080, 727)","(1459, 780)"
B/L OR AWB NO,0,11,"(261, 827)","(411, 847)"
ARRIVAL DATE,0,0,"(497, 827)","(619, 847)"
FREE TIME EXP,0,0,"(631, 827)","(761, 847)"
LOCAL DELIVERY OR TRANSFER BY (RELEASE ORDER ISSUED TO),0,14,"(820, 821)","(1460, 851)"
YMLUW232480881,0,11,"(192, 860)","(386, 886)"
14-NOV-22,0,0,"(500, 860)","(616, 886)"
NGL TRANSPORTATION,0,14,"(1010, 860)","(1271, 886)"
CARRIERS LOCAL AGENT,0,15,"(375, 895)","(619, 915)"
,0,16,"(917, 895)","(1013, 915)"
,0,17,"(1167, 895)","(1269, 915)"
,0,18,"(1349, 895)","(1485, 915)"
YMLU,0,15,"(272, 922)","(342, 946)"
YANG MING MARINE TRANSPORT,0,15,"(354, 922)","(720, 948)"
E5R-2467236-7,0,17,"(1125, 922)","(1285, 948)"
202206292009L0800,0,18,"(1322, 922)","(1512, 946)"
FOR DELIVERY TO,0,19,"(536, 956)","(716, 980)"
"FOR DELIVERY AND APPOINTMENT INSTRUCTIONS, CONTACT",0,20,"(1088, 969)","(1427, 1012)"
TRUE VALUE KINGMAN  4005 E MOHAVE AIRPORT DR KINGMAN AZ 86401  UNITED STATES,1,19,"(184, 986)","(504, 1083)"
TEL: +1 800-345-0152,0,20,"(1182, 1028)","(1408, 1052)"
BEFORE ATTEMPTING PICK-UP OR DELIVERY OF CARGO,0,20,"(1088, 1067)","(1424, 1114)"
NO OF PKGS.,0,21,"(194, 1160)","(320, 1184)"
"DESCRIPTION OF ARTICLES, SPECIAL MARKS & EXCEPTIONS",0,22,"(548, 1159)","(1136, 1184)"
WEIGHT,0,23,"(1392, 1160)","(1474, 1184)"
1197 CT,0,21,"(188, 1190)","(268, 1214)"
HOUSEHOLD ARTICLES,0,22,"(352, 1190)","(612, 1216)"
37505LB,0,23,"(1390, 1190)","(1474, 1214)"
17011.82KG,0,23,"(1375, 1219)","(1489, 1243)"
1197 CT,0,21,"(190, 1268)","(268, 1292)"
DFSU6740034 (FCL 40HC),0,22,"(351, 1263)","(633, 1299)"
17011.82 KG,0,23,"(1372, 1268)","(1492, 1292)"
FAILURE OF CARRIER TO NOTIFY OUR OFFICE OF CARGO BEING DETAINED AT TERMINAL WILL RESULT IN CARRIER BEING RESPONSIBLE FOR ALL,0,24,"(197, 1713)","(1501, 1733)"
DEMURRAGE CHARGES BEING INCURRED,0,24,"(660, 1748)","(1038, 1772)"
"*701 NEW DOCK ST, SAN PEDRO, CA 907317535",1,0,"(1064, 1788)","(1518, 1812)"
Release Order,0,0,"(216, 1814)","(402, 1844)"
FREIGHT CHARGES FOR ACCOUNT OF:,0,0,"(236, 1882)","(560, 1940)"
PREPAID / COLLECT,0,0,"(766, 1882)","(962, 1906)"
Received in Good Order By,0,0,"(1120, 1886)","(1366, 1942)"
TRUE VALUE COMPANY,0,0,"(752, 1914)","(1012, 1938)"
ISSUED AS AGENT ONLY BOC INTERNATIONAL  21 DRYDOCK AVE STE 520W BOSTON MA 02210 US MICHAEL GAUGHAN,1,25,"(182, 1976)","(500, 2102)"
DELIVERY CLERK DELIVER TO CARRIER SHOWN ABOVE,0,0,"(1120, 2004)","(1454, 2054)"
"CARRIER MUST RETURN ONE SIGNED COPY OF RELEASE ORDER TO BOC International, Inc.",0,0,"(184, 2144)","(1166, 2170)"
text,isAddress,block_num,left_top,right_bot
Suite 1310,0,0,"(787, 135)","(925, 171)"
2 Pierce Place,0,0,"(792, 176)","(962, 208)"
,0,3,"(456, 188)","(618, 308)"
"Itasca, IL 60143",0,0,"(786, 215)","(981, 251)"
TEL: (630) 625-1670 FAX: (630) 625-1680,0,0,"(789, 291)","(1039, 369)"
,0,0,"(456, 325)","(602, 371)"
Release Order,0,0,"(725, 431)","(977, 471)"
SHIPPER,0,5,"(466, 480)","(558, 504)"
DATE,0,6,"(1052, 480)","(1108, 504)"
OUR REF NO BCHIIS221055998,0,0,"(1276, 480)","(1466, 534)"
TRUE VALUE COMPANY 8600 W BRYN MAWR AVE CHICAGO IL 60631 UNITED STATES.,1,5,"(182, 508)","(460, 606)"
09-NOV-22,0,6,"(1020, 510)","(1138, 534)"
THE MERCHANDISE DESCRIBED BELOW WILL BE ENTERED AND FORWARDED AS FOLLOWS,0,0,"(982, 562)","(1426, 634)"
,0,0,"(321, 675)","(703, 695)"
T INFO: IMPORTING CARRIER ONE TRITON,0,8,"(190, 700)","(508, 780)"
LOCATION YUSEN TERMINAL INC (LA) BERTH 214 Y790,0,0,"(644, 728)","(1018, 810)"
"FROM PORT OF / ORIGIN AIRPORT NING BO/NINGPO, NINGBO CHINA",0,10,"(1080, 727)","(1459, 780)"
B/L OR AWB NO,0,11,"(261, 827)","(411, 847)"
ARRIVAL DATE,0,0,"(497, 827)","(619, 847)"
FREE TIME EXP,0,0,"(631, 827)","(761, 847)"
LOCAL DELIVERY OR TRANSFER BY (RELEASE ORDER ISSUED TO),0,14,"(820, 821)","(1460, 851)"
YMLUW232480881,0,11,"(192, 860)","(386, 886)"
14-NOV-22,0,0,"(500, 860)","(616, 886)"
NGL TRANSPORTATION,0,14,"(1010, 860)","(1271, 886)"
CARRIERS LOCAL AGENT,0,15,"(375, 895)","(619, 915)"
,0,16,"(917, 895)","(1013, 915)"
,0,17,"(1167, 895)","(1269, 915)"
,0,18,"(1349, 895)","(1485, 915)"
YMLU,0,15,"(272, 922)","(342, 946)"
YANG MING MARINE TRANSPORT,0,15,"(354, 922)","(720, 948)"
E5R-2467236-7,0,17,"(1125, 922)","(1285, 948)"
202206292009L0800,0,18,"(1322, 922)","(1512, 946)"
FOR DELIVERY TO,0,19,"(536, 956)","(716, 980)"
"FOR DELIVERY AND APPOINTMENT INSTRUCTIONS, CONTACT",0,20,"(1088, 969)","(1427, 1012)"
TRUE VALUE KINGMAN  4005 E MOHAVE AIRPORT DR KINGMAN AZ 86401  UNITED STATES,1,19,"(184, 986)","(504, 1083)"
TEL: +1 800-345-0152,0,20,"(1182, 1028)","(1408, 1052)"
BEFORE ATTEMPTING PICK-UP OR DELIVERY OF CARGO,0,20,"(1088, 1067)","(1424, 1114)"
NO OF PKGS.,0,21,"(194, 1160)","(320, 1184)"
"DESCRIPTION OF ARTICLES, SPECIAL MARKS & EXCEPTIONS",0,22,"(548, 1159)","(1136, 1184)"
WEIGHT,0,23,"(1392, 1160)","(1474, 1184)"
1197 CT,0,21,"(188, 1190)","(268, 1214)"
HOUSEHOLD ARTICLES,0,22,"(352, 1190)","(612, 1216)"
37505LB,0,23,"(1390, 1190)","(1474, 1214)"
17011.82KG,0,23,"(1375, 1219)","(1489, 1243)"
1197 CT,0,21,"(190, 1268)","(268, 1292)"
DFSU6740034 (FCL 40HC),0,22,"(351, 1263)","(633, 1299)"
17011.82 KG,0,23,"(1372, 1268)","(1492, 1292)"
FAILURE OF CARRIER TO NOTIFY OUR OFFICE OF CARGO BEING DETAINED AT TERMINAL WILL RESULT IN CARRIER BEING RESPONSIBLE FOR ALL,0,24,"(197, 1713)","(1501, 1733)"
DEMURRAGE CHARGES BEING INCURRED,0,24,"(660, 1748)","(1038, 1772)"
"*701 NEW DOCK ST, SAN PEDRO, CA 907317535",1,0,"(1064, 1788)","(1518, 1812)"
Release Order,0,0,"(216, 1814)","(402, 1844)"
FREIGHT CHARGES FOR ACCOUNT OF:,0,0,"(236, 1882)","(560, 1940)"
PREPAID / COLLECT,0,0,"(766, 1882)","(962, 1906)"
Received in Good Order By,0,0,"(1120, 1886)","(1366, 1942)"
TRUE VALUE COMPANY,0,0,"(752, 1914)","(1012, 1938)"
ISSUED AS AGENT ONLY BOC INTERNATIONAL  21 DRYDOCK AVE STE 520W BOSTON MA 02210 US MICHAEL GAUGHAN,1,25,"(182, 1976)","(500, 2102)"
DELIVERY CLERK DELIVER TO CARRIER SHOWN ABOVE,0,0,"(1120, 2004)","(1454, 2054)"
"CARRIER MUST RETURN ONE SIGNED COPY OF RELEASE ORDER TO BOC International, Inc.",0,0,"(184, 2144)","(1166, 2170)"
text,isAddress,block_num,left_top,right_bot
BILL OF LADING PROOFREAD NON-NEGOTIABLE,0,0,"(984, 42)","(1398, 157)"
"oe EVERGREEN LINE  A Joint Service Agreement  an aN’ WW / ey  JAH GLOBAL (MACAO) LIMITED ALAMEDA DR.CARLOS D'ASSUMPCAO NO.411-417, PRACA WONG CHIO J&K 19,MACAU",0,1,"(42, 86)","(874, 308)"
(5) Document No.  T4 9207091226,0,0,"(929, 187)","(1154, 234)"
6) Export References,0,0,"(936, 246)","(1132, 270)"
"(3) Consignee(complete name and address)  MEGA FURNITURE  3981 We MOHAVE ST #110,PHOENIX, AZ UNITED STATES  TEL: 602- 688 8900 FAX: §02- 272-1641 VP@MEGAFURNITUREUSA . COM  (4) Notify Party (complete name and address)  aN Eee HITACHI TRANSPORT SYSTEM U.  8290 _ NC W 27 STREET SUITE 603 MIAMI 33122 TEL: 365~ €39- 4205  FAX: 305-639-4206 * ",0,0,"(38, 376)","(892, 728)"
Forwarding Agent-References,0,0,"(955, 374)","(1236, 404)"
(8) Point and Country of Origin (for the Merchant's reference only),0,0,"(934, 555)","(1534, 583)"
"(9) Also Notify Party (complete name and address) IL TRANSPORTAQTION LLC. 500 W.140TH ST. GARDENA,CA 90248 PHONE: 310-595-6752 EMAIL: DISPATCH@NGLTRANS .COM DSP.LA@NGLTRANS .NET",1,0,"(926, 614)","(1448, 788)"
(12) Pre-carriage by,0,0,"(38, 788)","(222, 814)"
ANETAN: CHINA ,0,2,"(514, 788)","(778, 836)"
"SEA WAYBILL REQUESTED, BUT NOT RELEASED YET.",0,0,"(946, 804)","(1603, 834)"
(14) oaR” YEBRR” §130- 064E,0,0,"(43, 850)","(426, 900)"
Wanrt An HINA,0,4,"(514, 850)","(778, 900)"
(10) Onward Inland Routing/Export Instructions (which are contracted separately by Merchants entirely for their own account and risk),0,0,"(929, 855)","(1607, 893)"
“PSS ANGELES,0,0,"(34, 915)","(264, 964)"
,0,0,"(290, 932)","(334, 962)"
LOS ANGHEES,0,5,"(512, 916)","(728, 964)"
,0,5,"(754, 932)","(798, 962)"
Particulars furnished by the Merchant ,0,0,"(646, 988)","(1018, 1012)"
(18) Container No. And Seal No.» Marks & Nos. QQ)  CONTAINER NO./SEALNG. ,0,0,"(43, 1013)","(352, 1074)"
(19) Quantity And Kind of Packages,0,0,"(401, 1011)","(556, 1051)"
"(21) Measurement (M3) Gross Weight (KGS)  8,277.600 KGS",0,0,"(1356, 1012)","(1602, 1103)"
(20) Description of Goods,0,0,"(798, 1020)","(1050, 1044)"
"TXGU5567443 EISU8325337, N/M",0,0,"(52, 1120)","(260, 1204)"
EMCNTF8322/ EMCNTC8632/,0,8,"(272, 1120)","(478, 1176)"
91,0,8,"(532, 1120)","(572, 1176)"
PKGS 4148.800 KGS 8370000 CBM  PKGS 4128.800 KGS 00 CBM FURNITURE SOFA  PI NO. 3027-22. 30027 one  PO NO. :90027-22 9  THIS SHIPMENT 00g? CONTAIN ANY SOLID WOOD Tron | MATERIALS  * MIA.OPERAT ITACHI-VHT . COM ZHAOLH@ QRSSETT COM,0,9,"(580, 1119)","(1210, 1362)"
FREIGHT 189 PACKAGES,0,9,"(636, 1395)","(880, 1536)"
PREPAID,0,9,"(892, 1482)","(1028, 1512)"
(22) TOTAL NUMBER OF CONTAINERS OR PACKAGES (IN WORDS),0,0,"(40, 1578)","(349, 1640)"
,0,0,"(361, 1579)","(381, 1605)"
,0,8,"(392, 1580)","(420, 1608)"
40H,0,8,"(434, 1578)","(494, 1608)"
(24) FREIGHT & CHARGES fevenue Tons Rate Per |Prepaid  at el i TTR C2. RAL SOV Sa: PLE IR 3 a FL POY MR INEM ARGE GUA SCE ,0,12,"(38, 1646)","(1183, 1705)"
esl lect,0,0,"(1292, 1648)","(1364, 1676)"
"OO WSR°0 00 OOOO 0 http://121.33.200.100 8080/Pub/deegents als JOOO00 RASH RAMA"" O http: //wtis.mot.gov.cn /7)) COOSA CAFRA IEEE): DOOOOOOOOOO OOOO HEAR, PRT: FART Ik: 8189822808320011) (i) ) MKS: 18982280810001)\)1) IK: 828982280821001 ",0,0,"(113, 1715)","(1432, 1953)"
,0,0,"(54, 1822)","(78, 1848)"
(25) B/L NO. 149207091226,0,0,"(39, 1965)","(279, 2034)"
(27) Number of Original B(s)/L,0,13,"(397, 1962)","(672, 1988)"
(29) Prepaid at,0,14,"(976, 1960)","(1118, 1988)"
(30) Collect at,0,0,"(1292, 1964)","(1426, 1988)"
28) Place of B(s)/L SHENZHEN.,0,16,"(394, 2020)","(572, 2064)"
Issue/Date,0,0,"(578, 2023)","(680, 2064)"
(31) Exchange Rate,0,17,"(976, 2018)","(1160, 2046)"
(32) Exchange Rate,0,0,"(1292, 2017)","(1476, 2047)"
26) Service T: Mi “Ret /Ect 0/6,0,0,"(39, 2072)","(262, 2124)"
(33) Laden on Board ** NOT FINAL,0,0,"(393, 2075)","(626, 2121)"
21515842~5850 21515862~5867 21515852~5859,0,0,"(1174, 2074)","(1548, 2146)"
,0,0,"(641, 2091)","(677, 2111)"
,0,0,"(1313, 2173)","(1343, 2193)"
,0,0,"(1065, 2245)","(1109, 2265)"
,0,0,"(1119, 2245)","(1363, 2265)"
,0,0,"(1371, 2245)","(1403, 2265)"
,0,0,"(1383, 2271)","(1409, 2285)"
,0,9,"(1253, 1600)","(1546, 1496)"
text,isAddress,block_num,left_top,right_bot
"C.H. Robinson International, Inc. Correspondence Address:  680 Knox St Ste 210  TORRANCE, CA 90502-1325  United States  T: +1 (866) 802-9711 F: +1 (310) 763-6085",1,0,"(169, 67)","(729, 254)"
FMC License # 3282 CHB License # 11502 Date: 21-Nov-22 Page 1 of 2,0,0,"(1408, 104)","(1628, 223)"
Delivery Order  The Merchandise described below will be delivered as follows:,0,1,"(67, 316)","(1135, 407)"
To:,0,2,"(62, 418)","(98, 442)"
NGL Transportation LLC,0,2,"(182, 418)","(420, 446)"
"5090 W Camelback Rd Glendale, AZ 85301-7611 United States",1,2,"(849, 418)","(1102, 506)"
Attn:,0,2,"(62, 450)","(114, 474)"
Telephone: +1 (623) 930-0932 From: Janet Luo,0,2,"(60, 480)","(374, 538)"
Fax:,0,2,"(486, 482)","(534, 506)"
+1 (623) 937-2576,0,2,"(546, 477)","(741, 513)"
PICK-UP,0,3,"(62, 546)","(162, 572)"
LOADING,0,0,"(184, 546)","(294, 572)"
REFERENCES,0,4,"(854, 546)","(1002, 572)"
"Berth 233 Terminal Island 582 Tuna Street  TERMINAL ISLAND, CA 90731 United States",1,5,"(62, 578)","(358, 684)"
Contact:,0,5,"(460, 579)","(548, 603)"
"dock  3102411760  +1 (310) 521-0893 03-Dec-22, 16:00",0,0,"(595, 580)","(790, 696)"
ICHR #:,0,6,"(850, 578)","(928, 604)"
415348557,0,6,"(1099, 577)","(1211, 603)"
Telephone: Fax:,0,5,"(460, 608)","(574, 664)"
Carrier:,0,6,"(850, 612)","(924, 636)"
Evergreen Shipping Agency (America) Corporation EVER LUCENT/0132-054E,0,6,"(1099, 609)","(1598, 669)"
Vessel/Voyage: Master B/L #:,0,6,"(849, 641)","(998, 702)"
,0,5,"(460, 670)","(512, 694)"
EGLV003202822376 415348557TPE,0,6,"(1100, 676)","(1306, 734)"
DELIVERY TO,0,7,"(62, 701)","(218, 728)"
House B/L #:,0,6,"(852, 708)","(986, 734)"
"bargain store equipment 209 s 23rd st  Phoenix, AZ 85034 United States",1,8,"(60, 736)","(308, 842)"
Contact:,0,8,"(460, 735)","(548, 759)"
receiving 6022308122,0,8,"(596, 736)","(724, 790)"
Telephone: Fax: Scheduling: Driver Work:,0,8,"(459, 764)","(590, 880)"
Open No Touch,0,8,"(596, 826)","(696, 880)"
Shipment Details  PU # Appt Date  Description of Packages and Goods ,0,19,"(727, 889)","(1238, 995)"
Container,0,10,"(64, 928)","(180, 954)"
Seal,0,0,"(194, 930)","(248, 954)"
Type,0,11,"(364, 930)","(422, 958)"
Last Free Day,0,12,"(564, 926)","(717, 959)"
Chassis,0,15,"(1244, 928)","(1334, 954)"
Hot,0,16,"(1444, 930)","(1490, 954)"
Marks and Numbers,0,17,"(132, 964)","(358, 990)"
Packages,0,18,"(447, 963)","(558, 995)"
Gross Weight,0,20,"(1284, 964)","(1440, 992)"
Volume,0,21,"(1550, 964)","(1638, 990)"
MAGU5376103 EMCMGM8492,0,22,"(64, 1000)","(214, 1054)"
40FT,0,23,"(364, 1002)","(418, 1026)"
,0,27,"(1244, 1002)","(1276, 1026)"
,0,28,"(1444, 1002)","(1476, 1026)"
BSE(IN DIA.) C/NO.  MADE IN TAIWAN R.O.C.,0,29,"(176, 1062)","(358, 1168)"
1 40FT,0,30,"(486, 1062)","(556, 1088)"
K/D FURNITURE & PARTS & TORSO FORM,0,31,"(980, 1062)","(1238, 1116)"
"40,735.71 LB",0,32,"(1304, 1064)","(1438, 1090)"
"1,784.45 CFT",0,33,"(1501, 1060)","(1636, 1090)"
HS CODE:940389/961800 940360/392690/940390/940520 1165 CTN,0,31,"(916, 1142)","(1238, 1222)"
Charges,0,34,"(61, 1232)","(158, 1263)"
"Send Invoices To:  CHRW INTL Dray Payables PO BOX 5550  CORALVILLE, IA 52241 LoadDocs@CHRobinson.com",0,37,"(849, 1234)","(1136, 1374)"
Remark,0,38,"(61, 1397)","(154, 1425)"
"To ensure prompt payment, an invoice must accompany all billing with the Carrier Name and CHR #.",0,38,"(62, 1430)","(1052, 1460)"
"Thank you, Janet Luo",0,38,"(60, 1484)","(176, 1536)"
Email: Janet.Luo@chrobinson.com,0,38,"(62, 1564)","(404, 1590)"
Authorized Signature,0,0,"(60, 1932)","(302, 1962)"
DO NOT USE AS PROOF OF DELIVERY,0,45,"(64, 1971)","(1314, 2043)"
text,isAddress,block_num,left_top,right_bot
-OSC SHIPPING,0,0,"(123, 105)","(312, 168)"
Container Trucking Job Order,0,0,"(565, 221)","(1163, 287)"
Job #:,0,0,"(116, 334)","(190, 362)"
1732056845,0,0,"(314, 334)","(474, 366)"
Status:,0,0,"(864, 334)","(946, 360)"
,0,0,"(1064, 336)","(1202, 366)"
Order By:,0,0,"(116, 370)","(228, 400)"
COSCO SHIPPING Lines (North America),0,0,"(312, 372)","(840, 404)"
Supplier: Issue Office:,0,0,"(860, 371)","(1008, 442)"
"NGL TRANSPORTATION, LLC",0,0,"(1064, 376)","(1456, 406)"
Inc. Houston,0,0,"(312, 410)","(476, 440)"
Houston,0,0,"(1064, 418)","(1172, 446)"
Date Issued:,0,0,"(118, 446)","(261, 472)"
"09 Nov 2022, 08:43",0,0,"(312, 446)","(562, 478)"
OPS:,0,0,"(118, 484)","(182, 510)"
Ari Humphries,0,0,"(314, 483)","(497, 519)"
Pickup/Delivery Point Information ,0,0,"(623, 580)","(1079, 619)"
Pickup/Delivery Laden pickup Empty return,0,0,"(138, 622)","(316, 735)"
Address,0,0,"(366, 622)","(460, 648)"
"LGB08(Long Beach Container Terminal , LLC)/Pier E, 201 Pico Ave, Long Beach CA 90802  LGB01(Pacific Container Terminal)/Berth 246 1521 Pier J Avenue Long Beach , CA 90802 ",1,0,"(362, 654)","(1499, 732)"
"Appointment Information  SEGU424664-5, 40HQ, 6344943300 TCNU227900-8, 40HQ, 6344943300 ",0,0,"(340, 761)","(1023, 866)"
Cntr. #,0,9,"(114, 804)","(194, 830)"
Date/Time,0,0,"(114, 872)","(234, 898)"
Contact Address,0,0,"(114, 906)","(210, 969)"
Glendale,0,0,"(340, 940)","(446, 970)"
Remark,0,0,"(116, 976)","(208, 1002)"
Equip. Information,0,19,"(725, 1088)","(979, 1129)"
Size/,0,21,"(238, 1158)","(300, 1184)"
Cargo Nature,0,0,"(330, 1156)","(412, 1218)"
Carrier,0,24,"(572, 1156)","(654, 1184)"
Cargo Weight ,0,0,"(709, 1157)","(796, 1222)"
Gross,0,26,"(846, 1158)","(918, 1184)"
Last Free,0,29,"(1266, 1157)","(1377, 1185)"
Equip.#,0,20,"(118, 1174)","(208, 1206)"
Seal #,0,23,"(440, 1174)","(516, 1200)"
Cost,0,27,"(994, 1174)","(1050, 1200)"
Pickup#,0,28,"(1132, 1174)","(1230, 1204)"
TrainID,0,30,"(1452, 1174)","(1538, 1200)"
Type,0,21,"(240, 1192)","(300, 1220)"
Booking #,0,0,"(572, 1192)","(688, 1220)"
Weight,0,26,"(846, 1190)","(932, 1222)"
Day,0,29,"(1266, 1190)","(1317, 1221)"
SH - CR54859,0,34,"(438, 1226)","(550, 1288)"
USD 2450.0,0,38,"(992, 1276)","(1074, 1336)"
SEGU42 4664-5,0,0,"(110, 1292)","(216, 1354)"
,0,34,"(438, 1294)","(502, 1320)"
,0,34,"(518, 1294)","(546, 1320)"
63449433 00,0,0,"(572, 1292)","(690, 1352)"
6716.11,0,36,"(704, 1292)","(798, 1320)"
10546.11,0,37,"(848, 1291)","(954, 1319)"
40HQ,0,0,"(234, 1308)","(306, 1340)"
General,0,0,"(326, 1308)","(420, 1336)"
,0,41,"(1452, 1310)","(1496, 1334)"
,0,34,"(440, 1326)","(482, 1354)"
,0,36,"(704, 1326)","(746, 1354)"
,0,37,"(846, 1326)","(888, 1354)"
CR54859,0,34,"(438, 1360)","(550, 1388)"
,0,45,"(438, 1430)","(478, 1456)"
CR54859,0,45,"(438, 1462)","(550, 1490)"
USD 2450.0,0,49,"(992, 1478)","(1076, 1540)"
TCNU22,0,0,"(110, 1495)","(214, 1523)"
1;TM ™ -,0,45,"(440, 1496)","(502, 1554)"
,0,45,"(518, 1496)","(546, 1522)"
63449433,0,0,"(571, 1495)","(689, 1523)"
6573.83,0,47,"(704, 1496)","(800, 1522)"
10273.83 KG,0,48,"(846, 1496)","(956, 1558)"
40HQ,0,0,"(234, 1512)","(306, 1542)"
General,0,0,"(326, 1512)","(420, 1538)"
N/A,0,52,"(1452, 1514)","(1496, 1538)"
7900-8,0,42,"(110, 1528)","(196, 1558)"
,0,46,"(572, 1530)","(606, 1554)"
,0,47,"(704, 1528)","(744, 1554)"
CR54859,0,45,"(438, 1562)","(550, 1592)"
Total Qty: 2,0,0,"(113, 1631)","(263, 1669)"
USD 4900.00,0,0,"(1417, 1629)","(1591, 1666)"
Transportation Reference (6344943300) ,0,0,"(579, 1713)","(1131, 1751)"
SVVD:,0,56,"(118, 1756)","(208, 1786)"
SEA-CCN-053 E,0,56,"(364, 1756)","(574, 1786)"
Ext. Vessel,0,57,"(864, 1756)","(1010, 1786)"
COSCO NETHERLANDS/053E,0,57,"(1114, 1756)","(1508, 1786)"
From City (POR): Transhipment Port:,0,56,"(117, 1794)","(338, 1898)"
"Xiamen, Xiamen, Fujian, China Hong Kong",0,56,"(360, 1791)","(753, 1868)"
Voyage Discharge Port (POD):  Load Port (POL): Cargo Description Available at Discharge Port,0,57,"(861, 1792)","(1080, 2090)"
Long Beach,0,57,"(1110, 1827)","(1269, 1866)"
To City(FND):,0,56,"(117, 1903)","(297, 1939)"
"Glendale, Maricopa, Arizona, United States  09 Nov 2022, 17:00  Conair LLC",0,56,"(361, 1898)","(817, 2046)"
Xiamen,0,57,"(1114, 1904)","(1214, 1934)"
HAIR BRUSH,0,57,"(1114, 1942)","(1290, 1972)"
ETA: Customer:,0,56,"(116, 1980)","(253, 2050)"
